"title","stars","text","publishedAtDate","name","reviewerNumberOfReviews","isLocalGuide","reviewUrl","reviewerUrl","responseFromOwnerText","responseFromOwnerDate","originalLanguage","likesCount","visitedIn"
"Restaurante Parrilla Maravilla","5","Solo pienso en Volver","2025-12-28T21:18:54.379Z","Guido Palmadessa","13","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSNFJVSjRNa3RLTmtkVWVuQjZRVTE1VmtGMFRHYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOlR4RUJ4MktKNkdUenB6QU15VkF0TGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110639211561680759891?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Excelente ambiente, el personal muy atento y amable, riquísima comida!","2025-12-27T04:36:26.105Z","Pedro Santi","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25JM1duaHNWbTF4WW5SclNVTlVjbmh6UkdkaVIwRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOnI3WnhsVm1xYnRrSUNUcnhzRGdiR0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114955592683032440537?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5",,"2025-12-21T17:40:32.622Z","Joy Flexer","6","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pNeWNrMXlhRzh4VEdsRlNuWnhaMTlzVGxoa2MxRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjMyck1yaG8xTGlFSnZxZ19sTlhkc1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115969306811777620679?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Maravilloso","2025-12-20T16:40:52.907Z","organizacion","5","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214c1MwZHJZVEo2TkcxWVNrUlVRMVpMY21kNFNsRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOmxsS0drYTJ6NG1YSkRUQ1ZLcmd4SlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113216257849414765716?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Muy buena la parrilla! Destaco el servicio del mozo Leandro, un capo, nos aconsejó para elegir nuestra comida de la mejor manera! Me hizo acordar a los mozos de la vieja escuela. Felicitaciones! El asado benderita increíble, la burrata también.
Muy buena la elección de vinos, gran elección de etiquetas my buenos precios.","2025-12-20T12:52:50.296Z","Juan Manuel Bereau","38","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsMWRXazFVbkJrVjBKUlEyVnpaRWg0ZFVwNE1YYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOll1dWk1UnBkV0JRQ2VzZEh4dUp4MXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115200124836961971036?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","El mejor asado banderita que comí en mi vida. Hermosa ambientación y servicio. Recomiendo también la hamburguesa, el matrimonio y el tiramisú.","2025-12-19T16:06:11.196Z","Jonas Kizlansky","48","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paWGRFZEpiVWR0VVROMFdVMXdTa3RyU25CcGJHYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjZXdEdJbUdtUTN0WU1wSktrSnBpbGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/105534650885152901370?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","El lugar es bárbaro, la comida también y la gente que te atiende es superior.
10/10","2025-12-18T12:22:37.123Z","Agustina Hauron","24","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paWk1IQXlOMU4xUlZWMVRGZGlRbUU0TjFadVkxRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjZZMHAyN1N1RVV1TFdiQmE4N1ZuY1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/106422380928660066765?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5",,"2025-12-17T13:03:49.480Z","Claudia Mora","5","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOUWFGWkVWV2hxYkc0dFQyVnhUbEJ2VVZOaFZVRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjNQaFZEVWhqbG4tT2VxTlBvUVNhVUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/100938476513325232272?hl=es-419",,,,"0",
"Restaurante Parrilla Maravilla","2","Precios de los platos muy caros por lo que ofrecen. La comida insípida, el pollo no tenía ni sal, y el plato demasiado chico para cobrarlo 32.000. La papas demasiadas veces cocidas quedaron aceitosas y acartonadas. Los dumplings quemados. La pesca curada estaba rica. Si cobran un plato lo que cobran tiene que ser  impecable.
Mucha publicidad en las redes pero fue una desilusión.","2025-12-15T13:02:02.509Z","Oxana Fuochi","12","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tock9UQklOV2t0WlVaUVVFTlBjVjlQYldsUmFIYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOkhrOTBINWktZUZQUENPcV9PbWlRaHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104604361781155075880?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5",,"2025-12-15T01:16:53.920Z","Joaquin Basualdo","7","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CVFNHZDVkVzQyZFRKamFHSmhMWE5MVDJZMlVGRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOnBTSGd5dW42dTJjaGJhLXNLT2Y2UFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/107341156009895684890?hl=es-419",,,,"0",
"Restaurante Parrilla Maravilla","5",,"2025-12-15T00:11:15.711Z","Laura Armella","38","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkbmVsUlJYMnBMWmw5c1ZuSm9SRkZCWjFCalpHYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOldnelRRX2pLZl9sVnJoRFFBZ1BjZGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113601552555133937751?hl=es-419",,,,"0",
"Restaurante Parrilla Maravilla","5","Tiene un patio muy lindo para disfrutar del sol y de la excelente comida. La atención un 10","2025-12-14T18:25:23.621Z","Benjamin Santamarina","7","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SZk1IQTFWblJGUVdweE1FaDNNRzFPT1RKR1FYYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOnRfMHA1VnRFQWpxMEh3MG1OOTJGQXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/118056111521996462941?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Hermoso lugar, la comida riquísima y la atención un espectáculo.  Super recomendado 👌","2025-12-14T18:12:47.974Z","dalila dipierri","4","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25acU1FTXdTMmh2VUV3d2FWcEhjMnhUYzI5MmRGRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOnZqMEMwS2hvUEwwaVpHc2xTc292dFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115342261443381777778?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Riquisimo todo! Disfrutamos cada plato.","2025-12-14T17:48:11.739Z","Juliana Juarez Medina","4","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xRWIzSllkbFJHUTJSbFJrRnBla3hqZVhFemRFRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOm1Eb3JYdlRGQ2RlRkFpekxjeXEzdEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/109499996399084509342?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Todo es espectacular. Recomiendo ⭐️⭐️⭐️⭐️⭐️","2025-12-14T17:44:00.556Z","nico card","15","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGa1VUSkVVVE01UlZrNU5UZFpiMWcwWlRaSE5WRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjFkUTJEUTM5RVk5NTdZb1g0ZTZHNVE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/107947893961739781400?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Excelente lugar: te atienden bárbaro, la comida es riquísima y el lugar es bastante distinto a lo que comúnmente se parece a una parrilla, la carta es variada, y los precios están bastante bien.","2025-12-14T15:10:20.754Z","Nehuén Schedan","80","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKSFZ6VmtXVFpmV0V3NVRqY3dXa3QwYzFNeFNFRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjJHVzVkWTZfWEw5TjcwWkt0c1MxSEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/103158802862180806113?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Sehr leckere fantasievolle Speisen, schönes Ambiente im Hof, toller Service!
Eine echte Freude und aus voller Überzeugung volle Punktzahl in allen Belangen!","2025-12-14T12:35:36.792Z","Ralf Andreß","10","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pORmQzbHpNRXBEV2pJNWFsWlVRM2d4VFZJNFZHYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjNFd3lzMEpDWjI5alZUQ3gxTVI4VGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/112438793556526328616?hl=es-419",,,"de","0",
"Restaurante Parrilla Maravilla","5","El ambiente es hermoso. Muy rica la comida, mas que nada la carne y la ensalada de kale ✨","2025-12-14T11:15:23.518Z","Micaela Lee","17","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSM1RWODFRV3BtTlhST1l6WmtaSE5uUzBSUk5rRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOkR3TV81QWpmNXROYzZkZHNnS0RRNkE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/111827032490398540932?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Non si vede dalla strada dato che non ha insegne, seguite google maps e vi troverete di fronte ad una porta in legno, spingetela e vi troverete nel corridoio di accesso al ristorante. Il servizio è eccezionale, i piatti di carne che ho provato erano ottimi, e pure il conto è stato più basso delle aspettative. Da provare!","2025-12-14T10:38:15.527Z","Luca Rancani","15","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSQlVsaHBXV3hLYWpJeFJrcEJVekYxVHpSSUxVRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOlRBUlhpWWxKajIxRkpBUzF1TzRILUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116674772741074029033?hl=es-419",,,"it","0",
"Restaurante Parrilla Maravilla","4","La banderita, las papas y la hamburguesa muy buenas. En ese orden. Tambien pedimos dos entradas, vino y aguas.","2025-12-13T21:59:01.087Z","Tata Chada","6","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tVeVRtWXdNR2xGZHpkMVIxQlVXRUpKWW5OVk1FRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOkUyTmYwMGlFdzd1R1BUWEJJYnNVMEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104963015860060842182?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Excelente","2025-12-13T02:38:30.795Z","Giselle Fasio","26","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kS1kwRjRiM0ozY1ZsbVltaFBhMU5TZEZoa2NFRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOndKY0F4b3J3cVlmYmhPa1NSdFhkcEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/111043665849208304313?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","una maravilla","2025-12-12T04:09:24.938Z","Delfi Babaglio","6","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT200eGNHOW9iRVk1VFZCR2VreGFhMVpCUVhOek0xRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOm4xcG9obEY5TVBGekxaa1ZBQXNzM1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/108293480609769523546?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5",,"2025-12-09T22:53:12.382Z","José Rico","50","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxUGMyNWxRakZ3UzFWc2NtYzBZVEY1UWtGSFJVRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOi1Pc25lQjFwS1Vscmc0YTF5QkFHRUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110582223358817096812?hl=es-419",,,,"0",
"Restaurante Parrilla Maravilla","5",,"2025-12-07T17:22:07.408Z","Juan Korman","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KVVNIbGpVRVoxWldWRUxVWTFPVmRTU214b2EzYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOmJUSHljUEZ1ZWVELUY1OVdSSmxoa3c%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116433832635315881311?hl=es-419",,,,"0",
"Restaurante Parrilla Maravilla","5","Espectacular la comida y el patio ideal para estar con amigos. Los platos llegan rápido y el personal súper atento.","2025-12-06T04:40:46.774Z","Gastón Zingoni","8","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twYVRrRnhWalYyVVdWTlowVnhTRlJUUm1WRlJVRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOkpaTkFxVjV2UWVNZ0VxSFRTRmVFRUE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114856216668293680856?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Es realmente una maravilla.
Se come y se bebe de maravilla.","2025-12-06T04:39:46.382Z","sol lamandia","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wd2FIZGZlRnBmVWtGTGNWZHlPWEF3YkZWeVZWRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOnpwaHdfeFpfUkFLcVdyOXAwbFVyVVE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/109942758763178137545?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5",,"2025-12-04T16:44:24.132Z","Club Vilardo","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SVGJXUllSa0l6U1hWek5VdGhWMWRvUWw5bExYYxAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOnRTbWRYRkIzSXVzNUthV1doQl9lLXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104418609478710280369?hl=es-419",,,,"0",
"Restaurante Parrilla Maravilla","5",,"2025-12-04T11:30:41.034Z","Martin Fridman","5","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pReFVHMHhUQzF4VFdscFZYcHNhR1l3YmxWdlgwRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOjQxUG0xTC1xTWlpVXpsaGYwblVvX0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/107365444120509054900?hl=es-419",,,,"0",
"Restaurante Parrilla Maravilla","5","La atención es increíble, la ambientación es divina, y la comida me llevó a mi infancia . Recomiendo para todo tipo de encuentros.","2025-12-04T02:43:18.146Z","Romina Schenone","6","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKQ2ExQXhYekJHT1RaaGJIaHZSV3BYTWs1VFpGRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOkJCa1AxXzBGOTZhbHhvRWpXMk5TZFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114566530680320870935?hl=es-419",,,"es","0",
"Restaurante Parrilla Maravilla","5","Lugar, servicio y comida espectacular!","2025-12-03T02:44:20.113Z","Maia Fossati","13","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CdWJGWldVM3BzWjE5YVpHVjFXaTFPTVcxQ1NGRRAB!2m1!1s0x0:0x83f734f0120baca0!3m1!1s2@1:CAIQACodChtycF9oOnBubFZWU3psZ19aZGV1Wi1OMW1CSFE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/111494872503010317630?hl=es-419",,,"es","0",
"Las Patriotas Vilardo wine & bar","5",,"2025-12-15T11:20:12.008Z","Agustin Dante","19","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wSWFsZGxlVWMxVlZGdVVVZzFUbXN0ZVVsR1pHYxAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOmpIaldleUc1VVFuUUg1TmsteUlGZGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/107882536185558214499?hl=es-419",,,,"0",
"Las Patriotas Vilardo wine & bar","5",,"2025-12-09T04:54:11.976Z","milagros gamboa","44","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25adlpFWk9MWEZhUzJ0ZmFDMXdUazEzVkZBMmVXYxAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOnZvZEZOLXFaS2tfaC1wTk13VFA2eWc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116469685752535547096?hl=es-419",,,,"0",
"Las Patriotas Vilardo wine & bar","4","Lindo lugar, pero con poca opción de comidas","2025-12-07T17:39:18.351Z","Emmanuel Marticorena","100","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CRE1reDVibmRvVURoamNVNWZiMFJxVDNZNFJFRRAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOnBDMkx5bndoUDhjcU5fb0RqT3Y4REE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110908167948668005846?hl=es-419",,,"es","0",
"Las Patriotas Vilardo wine & bar","3","Buena selección de vinos, buena ambientación y música. La comida es normal. Los precios son altos tanto en vino como en comida. Particularmente me llama la atención como vinos de tan poco costo en este bar están muy caros y otros de mucha calidad a un precio razonable.","2025-11-15T18:33:21.611Z","Marcos Sebastián Torres","67","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205YVdURnFTbEZrVFhReFNtMXpjWE5ZZUdaQ1JuYxAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOm9aWTFqSlFkTXQxSm1zcXNYeGZCRnc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/116683981802084202097?hl=es-419",,,"es","0",
"Las Patriotas Vilardo wine & bar","1","Felicito a todo el personal pero siento la obligación de dejar una estrella porque un miembro del equipo de atención, de rodete y mayor que el resto del equipo, vino muy enojado, levantando la voz y nervioso a pedirnos que retiremos un SANGUCHE DE JAMON Y QUESO que se había comprado afuera porque la cocina estaba cerrada, argumentando que si la comida estaba mal ""le hacían quilombo"" .

Terribles modos para algo tan simple donde nadie le presento ninguna discusión o problema, lo lamento por la hermosa onda del lugar.

La sommerlier excelente.","2025-11-14T02:47:17.386Z","Sebastian Bare","78","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aeldUVnlOSGxJU1RNM2VFVlBTMjlHTmtsdFZFRRAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOnZzWTVyNHlISTM3eEVPS29GNkltVEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/106264027176842297614?hl=es-419",,,"es","0",
"Las Patriotas Vilardo wine & bar","5","5/5: la ambientación y la banda de jazz increíbles. En cuanto a la comida, si bien es solo para tapear, la straciatella fue la mejor que probé en mi vida!! Los tragos increíbles. Sin duda volvería","2025-11-12T15:20:02.055Z","Sofia Moccagatta","32","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWelVFSkdaRWRSYVUxQ2ExOVFkbHBhTTNoNE0xRRAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOjVzUEJGZEdRaU1Ca19QdlpaM3h4M1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/103391961208770620272?hl=es-419",,,"es","1",
"Las Patriotas Vilardo wine & bar","5",,"2025-11-08T23:39:14.428Z","Delfina Martínez","49","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OWGFFZG5jM2Q0UmtacVVGOXVTV1JLV0Y5V04wRRAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOmNXaEdnc3d4RkZqUF9uSWRKWF9WN0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115791997666473539781?hl=es-419",,,,"0",
"Las Patriotas Vilardo wine & bar","5",,"2025-11-06T04:16:54.736Z","Santiago Barbaglia","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21jMFpISnBVa2R1TmxCMVVHVnhOVlI1TXpBME9HYxAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOmc0ZHJpUkduNlB1UGVxNVR5MzA0OGc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/104036116394837180645?hl=es-419",,,,"0",
"Las Patriotas Vilardo wine & bar","4","Muy lindo ambiente, fuimos un martes que tocaba una banda de jazz en vivo. Gran oferta de vinos y platos con un toque original.","2025-11-05T23:50:54.045Z","aniweis","78","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5eVlrODNWbk5sVkhSaFp6Sm1lamxsZEVwM05WRRAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOk9yYk83VnNlVHRhZzJmejlldEp3NVE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/106534479471605182614?hl=es-419",,,"es","0",
"Las Patriotas Vilardo wine & bar","5",,"2025-10-28T22:36:37.660Z","Barbara PISANU","9","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1NWFUUm1aVmh1T1dVNFgwRk1NbXBvV0hvd1dsRRAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOk55aTRmZVhuOWU4X0FMMmpoWHowWlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117173918892403585665?hl=es-419",,,,"0",
"Las Patriotas Vilardo wine & bar","5","el mejor","2025-10-15T15:23:42.611Z","A Magnetto","53","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psTVFVNU1aRTl6VkRsd1JrODBNRzVDYVhGek5tYxAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOjlMQU5MZE9zVDlwRk80MG5CaXFzNmc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114203177118175960461?hl=es-419",,,"es","0",
"Las Patriotas Vilardo wine & bar","5",,"2025-10-06T20:35:17.020Z","Inés Jauregui","13","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pnM1MwVmZZbVI1UVVOa1ZVeDZTV1JtU0VOV2VFRRAB!2m1!1s0x0:0xe77541db7f5de948!3m1!1s2@1:CAIQACodChtycF9oOjg3S0VfYmR5QUNkVUx6SWRmSENWeEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117386889655289755092?hl=es-419",,,,"0",
"Lardito","5","My favourite place in buenos aires, must go! Great food, and team, the sommelier and wine selection are amazing","2026-06-05T16:12:15.882Z","Ryan Lonsdale","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25oMk5HazFjM2RZVG05dU5HcEVWRkpRYWpndGFXYxAB!2m1!1s0x0:0x5d5a15f6a035c351!3m1!1s2@1:CAIQACodChtycF9oOnh2NGk1c3dYTm9uNGpEVFJQajgtaWc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/114547017381073649513?hl=es-419",,,"en","0",
"Lardito","4","Todo rico pero resulta muy caro ya que los platos son pequeños y ellos mismos recomiendan pedir al menos 2 por persona. La atención muy buena, el ambiente agradable","2026-06-03T13:58:32.850Z","Flavia Davidovsky","39","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CWExUQm9NMkpCVUZWaWRqVkZlV28zTWxWR2FIYxAB!2m1!1s0x0:0x5d5a15f6a035c351!3m1!1s2@1:CAIQACodChtycF9oOnBXLTBoM2JBUFVidjVFeWo3MlVGaHc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/115146053737072167744?hl=es-419",,,"es","0",
